Timestamp,Clock,Data,DST,Latch,Motor1,Motor2
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.08940000000000001,0,0,0,1,0,0
0.08940000000000001,1,0,0,1,0,0
0.0911,1,0,0,1,1,0
0.0912,1,0,0,0,1,0
0.0912,1,0,0,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,1,1,1,1,0
0.0912,0,1,1,1,1,0
0.0912,1,1,1,1,1,0
0.0912,0,1,1,1,1,0
0.0912,1,1,1,1,1,0
0.0912,0,1,1,1,1,0
0.0912,1,1,1,1,1,0
0.0912,0,1,1,1,1,0
0.0912,1,1,1,1,1,0
0.0912,0,1,1,1,1,0
0.0912,1,1,1,1,1,0
0.0912,0,1,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0912,1,0,1,1,1,0
0.0912,0,0,1,1,1,0
0.0913,1,1,1,1,1,0
0.0913,0,1,1,1,1,0
0.0913,1,1,1,1,1,0
0.0913,0,1,1,1,1,0
0.0913,1,1,1,1,1,0
0.0913,0,1,1,1,1,0
0.0913,1,1,1,1,1,0
0.0913,0,1,1,1,1,0
0.0913,1,1,1,1,1,0
0.0913,0,1,1,1,1,0
0.0913,1,1,1,1,1,0
0.0913,0,1,1,1,1,0
0.0913,1,1,1,1,1,0
0.0913,0,1,1,1,1,0
0.0913,1,0,1,1,1,0
0.0913,0,0,1,1,1,0
0.0913,1,0,1,1,1,0
0.0913,0,0,1,1,1,0
0.0913,1,0,1,1,1,0
0.0913,0,0,1,1,1,0
0.0913,1,0,1,1,1,0
0.0913,0,0,1,1,1,0
0.0913,1,0,1,1,1,0
0.0913,0,0,1,1,1,0
0.0913,1,0,1,1,1,0
0.0913,0,0,1,1,1,0
0.0913,1,0,1,1,1,0
0.0913,0,0,1,1,1,0
0.0913,1,0,1,1,1,0
0.0913,0,0,1,1,1,0
0.0913,1,0,1,1,1,0
0.0913,0,0,1,1,1,0
0.0913,1,0,1,1,1,0
0.0913,0,0,1,1,1,0
0.0913,1,0,1,1,1,0
0.0913,0,0,1,1,1,0
0.0913,1,0,1,1,1,0
0.0913,0,0,1,1,1,0
0.0913,1,0,1,1,1,0
0.0913,0,0,1,1,1,0
0.0913,1,0,1,1,1,0
0.0913,0,0,1,1,1,0
0.0913,1,1,1,1,1,0
0.0913,0,1,1,1,1,0
0.0913,1,1,1,1,1,0
0.0913,0,1,1,1,1,0
0.0913,0,0,1,1,1,0
0.0913,1,0,1,1,1,0
0.0913,0,0,1,1,1,0
0.0913,1,0,1,1,1,0
0.0913,0,0,1,1,1,0
0.0913,1,0,1,1,1,0
0.0913,0,0,1,1,1,0
0.0913,1,0,1,1,1,0
0.0913,0,0,1,1,1,0
0.0913,1,0,1,1,1,0
0.0913,0,0,1,1,1,0
0.0913,1,0,1,1,1,0
0.0913,0,0,1,1,1,0
0.0913,1,0,1,1,1,0
0.0913,0,0,1,1,1,0
0.0913,1,0,1,1,1,0
0.0913,0,0,1,1,1,0
0.0913,1,0,1,1,1,0
0.0913,0,0,1,1,1,0
0.0913,1,0,1,1,1,0
0.0913,0,0,1,1,1,0
0.0913,1,1,1,1,1,0
0.0913,0,1,1,1,1,0
0.0913,1,1,1,1,1,0
0.0913,0,1,1,1,1,0
0.0913,0,0,1,1,1,0
0.0913,1,0,1,1,1,0
0.0913,0,0,1,1,1,0
0.0913,1,0,1,1,1,0
0.0913,0,0,1,1,1,0
0.0913,1,1,1,1,1,0
0.0913,0,1,1,1,1,0
0.0913,1,1,1,1,1,0
0.0913,0,1,1,1,1,0
0.0913,1,1,1,1,1,0
0.0913,0,1,1,1,1,0
0.0913,1,1,1,1,1,0
0.0913,0,1,1,1,1,0
0.0913,1,1,1,1,1,0
0.0913,0,1,1,1,1,0
0.0913,0,0,1,1,1,0
0.0913,1,0,1,1,1,0
0.0913,0,0,1,1,1,0
0.0913,1,0,1,1,1,0
